NAME,STEER
center_2018_09_07_21_12_24_282.jpg,0.0
center_2018_09_07_21_12_24_348.jpg,0.0
center_2018_09_07_21_12_24_415.jpg,0.0
center_2018_09_07_21_12_24_482.jpg,0.0
center_2018_09_07_21_12_24_549.jpg,0.0
center_2018_09_07_21_12_24_615.jpg,0.0
center_2018_09_07_21_12_24_682.jpg,0.0
center_2018_09_07_21_12_24_749.jpg,0.0
center_2018_09_07_21_12_24_815.jpg,0.0
center_2018_09_07_21_12_24_882.jpg,0.0
center_2018_09_07_21_12_24_949.jpg,0.0
center_2018_09_07_21_12_25_017.jpg,0.0
center_2018_09_07_21_12_25_083.jpg,0.0
center_2018_09_07_21_12_25_150.jpg,0.0
center_2018_09_07_21_12_25_216.jpg,0.0
center_2018_09_07_21_12_25_283.jpg,0.0
center_2018_09_07_21_12_25_349.jpg,-6.0
center_2018_09_07_21_12_25_416.jpg,-14.0
center_2018_09_07_21_12_25_482.jpg,-7.963914999999999
center_2018_09_07_21_12_25_549.jpg,0.0
center_2018_09_07_21_12_25_616.jpg,0.0
center_2018_09_07_21_12_25_682.jpg,0.0
center_2018_09_07_21_12_25_749.jpg,0.0
center_2018_09_07_21_12_25_815.jpg,0.0
center_2018_09_07_21_12_25_882.jpg,0.0
center_2018_09_07_21_12_25_949.jpg,0.0
center_2018_09_07_21_12_26_016.jpg,0.0
center_2018_09_07_21_12_26_082.jpg,0.0
center_2018_09_07_21_12_26_149.jpg,0.0
center_2018_09_07_21_12_26_216.jpg,0.0
center_2018_09_07_21_12_26_282.jpg,0.0
center_2018_09_07_21_12_26_348.jpg,0.0
center_2018_09_07_21_12_26_415.jpg,0.0
center_2018_09_07_21_12_26_482.jpg,0.0
center_2018_09_07_21_12_26_549.jpg,0.0
center_2018_09_07_21_12_26_615.jpg,0.0
center_2018_09_07_21_12_26_683.jpg,0.0
center_2018_09_07_21_12_26_749.jpg,0.0
center_2018_09_07_21_12_26_815.jpg,0.0
center_2018_09_07_21_12_26_882.jpg,0.0
center_2018_09_07_21_12_26_948.jpg,0.0
center_2018_09_07_21_12_27_015.jpg,0.0
center_2018_09_07_21_12_27_082.jpg,0.0
center_2018_09_07_21_12_27_148.jpg,0.0
center_2018_09_07_21_12_27_215.jpg,0.0
center_2018_09_07_21_12_27_281.jpg,0.0
center_2018_09_07_21_12_27_348.jpg,0.0
center_2018_09_07_21_12_27_415.jpg,0.0
center_2018_09_07_21_12_27_481.jpg,0.0
center_2018_09_07_21_12_27_548.jpg,0.0
center_2018_09_07_21_12_27_616.jpg,0.0
center_2018_09_07_21_12_27_682.jpg,0.0
center_2018_09_07_21_12_27_748.jpg,0.0
center_2018_09_07_21_12_27_815.jpg,0.0
